,FilmID,Tittel,Sjanger
3462,3522,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi
3463,3523,When Harry Met Sally... (1989),Comedy|Romance
3464,3524,Fools Rush In (1997),Comedy|Romance
3465,3526,Robert A. Heinlein's The Puppet Masters (1994),Horror|Sci-Fi
3466,3527,Fatal Beauty (1987),Action|Crime
3467,3528,Jonah Who Will Be 25 in the Year 2000 (1976),Comedy
3468,3529,Wirey Spindell (1999),Comedy
3469,3530,Jeanne and the Perfect Guy (Jeanne et le garçon formidable) (1998),Comedy|Romance
3470,3531,Get Real (1998),Drama
3471,3532,Orgazmo (1997),Comedy
3472,3533,"Cruise, The (1998)",Documentary
3473,3534,My Giant (1998),Comedy
3474,3535,Dangerous Minds (1995),Drama
3475,3536,Under Siege (1992),Action
3476,3537,Grosse Pointe Blank (1997),Comedy|Crime
3477,3538,"Outlaw, The (1943)",Western
3478,3539,Harold and Maude (1971),Comedy
3479,3540,Torn Curtain (1966),Thriller
3480,3541,Hero (1992),Comedy|Drama
3481,3542,Holy Smoke (1999),Drama
3482,3543,Desert Blue (1999),Drama
3483,3544,Spanish Fly (1998),Drama
3484,3545,Running Scared (1986),Action|Comedy
3485,3546,"Cabinet of Dr. Ramirez, The (1991)",Comedy
3486,3547,And the Band Played On (1993),Drama
3487,3548,"Original Kings of Comedy, The (2000)",Comedy|Documentary
3488,3549,Hideaway (1995),Thriller
3489,3550,Date with an Angel (1987),Comedy|Fantasy
3490,3551,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi
3491,3552,Paris Is Burning (1990),Documentary
3492,3553,Dune (1984),Fantasy|Sci-Fi
3493,3554,Bamboozled (2000),Comedy
3494,3555,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi
3495,3556,"Omen, The (1976)",Horror
3496,3558,"Secret of Roan Inish, The (1994)",Drama
3497,3559,Space Cowboys (2000),Action|Sci-Fi
3498,3560,"Ape, The (1940)",Horror|Sci-Fi
3499,3561,And the Ship Sails On (E la nave va) (1984),Comedy|War
3500,3562,"Blood, Guts, Bullets and Octane (1998)",Action|Comedy
3501,3563,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children's|Comedy
3502,3564,Gremlins (1984),Comedy|Horror
3503,3565,"Wedding Singer, The (1998)",Comedy|Romance
3504,3566,"Legend of Lobo, The (1962)",Adventure|Children
3505,3567,Chain of Fools (2000),Comedy|Crime
3506,3568,"Five Senses, The (1999)",Drama
3507,3569,One Tough Cop (1998),Action|Drama
3508,3570,Papillon (1973),Drama
3509,3571,Batman (1989),Action|Adventure|Crime|Drama
3510,3572,"Twelve Chairs, The (1970)",Comedy
3511,3573,Twin Town (1997),Comedy|Crime
3512,3574,"Funhouse, The (1981)",Horror
3513,3575,Varsity Blues (1999),Comedy|Drama
3514,3576,Pulp Fiction (1994),Crime|Drama
3515,3577,Only Angels Have Wings (1939),Drama
3516,3578,Clockers (1995),Drama
3517,3579,Fearless (1993),Drama
3518,3580,In the Name of the Father (1993),Drama
3519,3581,Malcolm X (1992),Drama
3520,3582,Hush (1998),Thriller
3521,3583,Rain Man (1988),Drama
3522,3584,Me Myself I (2000),Comedy
3523,3586,Jaws 3-D (1983),Action|Horror
3524,3587,Captain Horatio Hornblower (1951),Action|Adventure|War
3525,3588,Short Cuts (1993),Drama
3526,3589,I Shot a Man in Vegas (1995),Comedy
3527,3590,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller
3528,3591,Cleo From 5 to 7 (Cléo de 5 à 7) (1962),Drama
3529,3592,"Rage: Carrie 2, The (1999)",Horror
3530,3593,Bio-Dome (1996),Comedy
3531,3594,"Crude Oasis, The (1995)",Romance
3532,3596,Don't Look in the Basement! (1973),Horror
3533,3597,"Grand Illusion (Grande illusion, La) (1937)",Drama|War
3534,3598,Ed's Next Move (1996),Comedy
3535,3599,"Crow, The (1994)",Action|Romance|Thriller
3536,3600,"Cry in the Dark, A (1988)",Drama
3537,3601,Houseguest (1994),Comedy
3538,3602,"Five Wives, Three Secretaries and Me (1998)",Documentary
3539,3603,"Fire Within, The (Le Feu Follet) (1963)",Drama
3540,3604,Family Plot (1976),Comedy|Thriller
3541,3605,"Last Days, The (1998)",Documentary
3542,3606,Freedom for Us (À nous la liberté ) (1931),Comedy
3543,3607,"Bug's Life, A (1998)",Animation|Children|Comedy
3544,3608,Kingpin (1996),Comedy
3545,3609,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller
3546,3610,Trixie (1999),Comedy
3547,3611,Bedknobs and Broomsticks (1971),Adventure|Children's|Musical
3548,3612,"Skulls, The (2000)",Thriller
3549,3613,Blue Hawaii (1961),Comedy|Musical
3550,3614,Play it to the Bone (1999),Comedy|Drama
3551,3615,Fun and Fancy Free (1947),Animation|Children|Musical
3552,3616,"American Tail: Fievel Goes West, An (1991)",Animation|Children|Comedy
3553,3617,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy
3554,3618,Friday the 13th Part V: A New Beginning (1985),Horror
3555,3619,Robocop 2 (1990),Action|Crime|Sci-Fi
3556,3620,Men of Means (1998),Action|Drama
3557,3621,In Love and War (1996),Romance|War
3558,3622,Deep Blue Sea (1999),Action|Sci-Fi|Thriller
3559,3623,Number Seventeen (1932),Thriller
3560,3624,"I, Worst of All (Yo, la peor de todas) (1990)",Drama
3561,3625,"Craft, The (1996)",Drama|Horror
3562,3626,GoldenEye (1995),Action|Adventure|Thriller
3563,3627,Midnight in the Garden of Good and Evil (1997),Comedy|Crime|Drama|Mystery
3564,3628,Judge Dredd (1995),Action|Adventure|Sci-Fi
3565,3629,Platoon (1986),Drama|War
3566,3630,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War
3567,3631,Prince of the City (1981),Drama
3568,3633,Casino (1995),Drama|Thriller
3569,3634,Apt Pupil (1998),Drama|Thriller
3570,3635,Telling Lies in America (1997),Drama
3571,3636,Double Happiness (1994),Drama
3572,3637,Pollyanna (1960),Children's|Comedy|Drama
3573,3638,Boys on the Side (1995),Comedy|Drama
3574,3639,Party Girl (1995),Comedy
3575,3640,Incognito (1997),Crime|Thriller
3576,3641,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical
3577,3642,"Trip to Bountiful, The (1985)",Drama
3578,3643,"Impostors, The (1998)",Comedy
3579,3644,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller
3580,3646,"Cook the Thief His Wife & Her Lover, The (1989)",Drama
3581,3647,"Deep End of the Ocean, The (1999)",Drama
3582,3648,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",Comedy|Drama
3583,3649,Roadside Prophets (1992),Comedy|Drama
3584,3650,"Brady Bunch Movie, The (1995)",Comedy
3585,3651,Out of the Past (1947),Film-Noir
3586,3652,"Circus, The (1928)",Comedy
3587,3653,In the Company of Men (1997),Drama
3588,3654,Taste of Cherry (1997),Drama
3589,3655,"King in New York, A (1957)",Comedy|Drama
3590,3656,Next Friday (1999),Comedy
3591,3657,Glengarry Glen Ross (1992),Drama
3592,3658,"Man of No Importance, A (1994)",Drama
3593,3659,"American Werewolf in Paris, An (1997)",Comedy|Horror
3594,3660,"American in Paris, An (1951)",Musical|Romance
3595,3661,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama
3596,3662,Romeo Is Bleeding (1993),Crime|Thriller
3597,3663,Pecker (1998),Comedy|Drama
3598,3664,T-Men (1947),Film-Noir
3599,3665,Gladiator (2000),Action|Drama
3600,3666,Roger & Me (1989),Comedy|Documentary
3601,3667,Ulysses (Ulisse) (1954),Adventure
3602,3668,Beyond the Mat (2000),Documentary
3603,3669,Office Space (1999),Comedy|Romance
3604,3670,Brief Encounter (1946),Drama|Romance
3605,3671,"Journey of August King, The (1995)",Drama
3606,3672,Leave It to Beaver (1997),Comedy
3607,3673,Aladdin and the King of Thieves (1996),Animation|Children|Comedy
3608,3674,Carnival of Souls (1962),Horror|Thriller
3609,3675,Three Kings (1999),Drama|War
3610,3676,In the Bleak Midwinter (1995),Comedy
3611,3677,Forget Paris (1995),Comedy|Romance
3612,3678,Pandora and the Flying Dutchman (1951),Drama
3613,3679,Tarzan the Fearless (1933),Action|Adventure
3614,3680,Hard Rain (1998),Action|Thriller
3615,3681,This Is My Father (1998),Drama|Romance
3616,3682,"Clockwork Orange, A (1971)",Sci-Fi
3617,3683,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy
3618,3684,Chill Factor (1999),Action|Thriller
3619,3685,Senseless (1998),Comedy
3620,3686,Escape to Witch Mountain (1975),Adventure|Children's|Fantasy
3621,3687,Hi-Yo Silver (1940),Western
3622,3688,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama
3623,3689,Alvarez Kelly (1966),Western
3624,3690,Top Hat (1935),Comedy|Musical|Romance
3625,3691,Gypsy (1962),Musical
3626,3692,Night on Earth (1991),Comedy|Drama
3627,3693,You So Crazy (1994),Comedy
3628,3694,"Boys, Les (1997)",Comedy
3629,3695,Wings (1927),Drama|Romance|War
3630,3696,Last Resort (1994),Comedy
3631,3697,"Last Emperor, The (1987)",Drama|War
3632,3698,City Lights (1931),Comedy|Drama|Romance
3633,3699,Flirting With Disaster (1996),Comedy
3634,3700,All the Rage (a.k.a. It's the Rage) (1999),Drama
3635,3701,"Astronaut's Wife, The (1999)",Sci-Fi|Thriller
3636,3702,"Grandfather, The (El Abuelo) (1998)",Drama
3637,3704,Trees Lounge (1996),Drama
3638,3705,"Not Love, Just Frenzy (Más que amor, frenesí) (1996)",Comedy|Drama|Thriller
3639,3706,Death Wish 3 (1985),Action|Drama
3640,3707,Little Men (1998),Drama
3641,3708,"Century of Cinema, A (1994)",Documentary
3642,3709,Stripes (1981),Comedy
3643,3711,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western
3644,3712,Notorious (1946),Film-Noir|Romance|Thriller
3645,3713,In the Heat of the Night (1967),Drama|Mystery
3646,3714,"Terminator, The (1984)",Action|Sci-Fi|Thriller
3647,3715,"Woman in Question, The (1950)",Mystery
3648,3716,Fatal Attraction (1987),Thriller
3649,3717,Coyote Ugly (2000),Drama
3650,3718,"Thin Red Line, The (1998)",Action|Drama|War
3651,3719,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance
3652,3720,Children of the Corn (1984),Horror|Thriller
3653,3721,"King of Masks, The (Bian Lian) (1996)",Drama
3654,3722,Wolf (1994),Drama|Horror
3655,3723,"Lady Eve, The (1941)",Comedy|Romance
3656,3724,Nell (1994),Drama
3657,3725,Frankie Starlight (1995),Drama|Romance
3658,3726,Dersu Uzala (1974),Adventure|Drama
3659,3727,Curdled (1996),Crime
3660,3728,Gone with the Wind (1939),Drama|Romance|War
3661,3729,"Big Trees, The (1952)",Action|Drama
3662,3730,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi
3663,3731,Love Is a Many-Splendored Thing (1955),Romance
3664,3732,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama
3665,3733,Steamboat Willie (1940),Animation|Children's|Comedy|Musical
3666,3734,On the Waterfront (1954),Crime|Drama
3667,3735,"Fury, The (1978)",Horror
3668,3736,Simon Birch (1998),Drama
3669,3737,Dazed and Confused (1993),Comedy
3670,3738,Plan 9 from Outer Space (1958),Horror|Sci-Fi
3671,3739,North Dallas Forty (1979),Comedy|Drama
3672,3740,"Boat, The (Das Boot) (1981)",Action|Drama|War
3673,3741,Cimarron (1931),Western
3674,3742,Unzipped (1995),Documentary
3675,3743,"Fantastic Planet, The (La Planète sauvage) (1973)",Animation|Sci-Fi
3676,3744,Every Other Weekend (1990),Drama
3677,3745,"This World, Then the Fireworks (1996)",Crime|Drama|Film-Noir
3678,3746,Forbidden Planet (1956),Sci-Fi
3679,3747,Who's Afraid of Virginia Woolf? (1966),Drama
3680,3748,"Hunted, The (1995)",Action
3681,3749,Where the Heart Is (2000),Comedy|Drama
3682,3750,"Virgin Suicides, The (1999)",Comedy|Drama
3683,3751,"Convent, The (Convento, O) (1995)",Drama
3684,3752,"Sunchaser, The (1996)",Drama
3685,3753,Beverly Hills Ninja (1997),Action|Comedy
3686,3754,"Brother, Can You Spare a Dime? (1975)",Documentary
3687,3755,Conquest of the Planet of the Apes (1972),Action|Sci-Fi
3688,3756,"Ballad of Ramblin' Jack, The (2000)",Documentary
3689,3757,How Stella Got Her Groove Back (1998),Drama|Romance
3690,3758,Caught (1996),Drama|Thriller
3691,3759,Commandments (1997),Romance
3692,3760,"Watcher, The (2000)",Crime|Thriller
3693,3761,Lolita (1997),Drama|Romance
3694,3762,Born to Win (1971),Drama
3695,3763,Albino Alligator (1996),Crime|Thriller
3696,3764,White Men Can't Jump (1992),Comedy
3697,3765,Matilda (1996),Children's|Comedy
3698,3766,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller
3699,3767,Music From Another Room (1998),Drama|Romance
3700,3768,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",Documentary
3701,3769,Angela (1995),Drama
3702,3770,Mondo (1996),Drama
3703,3771,Little Voice (1998),Comedy
3704,3772,Anatomy (Anatomie) (2000),Horror
3705,3773,"Filth and the Fury, The (2000)",Documentary
3706,3774,Entertaining Angels: The Dorothy Day Story (1996),Drama
3707,3775,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller
3708,3776,Man of Her Dreams (1996),Drama
3709,3777,"Manxman, The (1929)",Drama
3710,3778,Land and Freedom (Tierra y libertad) (1995),War
3711,3779,Doug's 1st Movie (1999),Animation|Children's
3712,3780,Spring Fever USA (a.k.a. Lauderdale) (1989),Comedy
3713,3781,"Unbearable Lightness of Being, The (1988)",Drama
3714,3782,Time Bandits (1981),Adventure|Fantasy|Sci-Fi
3715,3783,Far and Away (1992),Drama|Romance
3716,3784,Lucie Aubrac (1997),Romance|War
3717,3785,Loser (1991),Comedy
3718,3786,"Charlie, the Lonesome Cougar (1967)",Adventure|Children's
3719,3787,Nekromantik (1987),Comedy|Horror
3720,3788,Repulsion (1965),Thriller
3721,3789,Coldblooded (1995),Action
3722,3790,Twin Peaks: Fire Walk with Me (1992),Drama|Mystery
3723,3791,"Pleasure Garden, The (1925)",Drama
3724,3792,Roseanna's Grave (For Roseanna) (1997),Comedy|Romance
3725,3793,Getting Away With Murder (1996),Comedy
3726,3794,"Mirror, The (Zerkalo) (1975)",Drama
3727,3795,"Devil's Brigade, The (1968)",War
3728,3796,How to Make an American Quilt (1995),Drama|Romance
3729,3797,Creature (1999),Documentary
3730,3799,Phantom Love (Ai No Borei) (1978),Drama
3731,3800,Almost Heroes (1998),Adventure|Comedy
3732,3801,My Boyfriend's Back (1993),Comedy
3733,3802,Ben-Hur (1959),Action|Adventure|Drama
3734,3803,Before the Rain (Pred dozhdot) (1994),Drama
3735,3804,"Beans of Egypt, Maine, The (1994)",Drama
3736,3805,Under Suspicion (2000),Crime
3737,3806,"Crush, The (1993)",Thriller
3738,3807,Steel Magnolias (1989),Drama
3739,3808,Birdy (1984),Drama|War
3740,3809,"Hippie Revolution, The (1996)",Documentary
3741,3810,Boys Don't Cry (1999),Drama
3742,3811,"Faculty, The (1998)",Horror|Sci-Fi
3743,3812,Lady of Burlesque (1943),Comedy|Mystery
3744,3813,Santa with Muscles (1996),Comedy
3745,3814,Picture Bride (1995),Drama|Romance
3746,3815,Raising Arizona (1987),Comedy
3747,3816,Emma (1996),Comedy|Drama|Romance
3748,3817,Bait (2000),Action|Comedy
3749,3818,Burnt Offerings (1976),Horror
3750,3819,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror
3751,3820,Ghosts of Mississippi (1996),Drama
3752,3821,Four Weddings and a Funeral (1994),Comedy|Romance
3753,3822,"First Love, Last Rites (1997)",Drama|Romance
3754,3823,Reindeer Games (2000),Action|Thriller
3755,3824,Slappy and the Stinkers (1998),Children's|Comedy
3756,3825,GoodFellas (1990),Crime|Drama
3757,3826,Witness (1985),Drama|Romance|Thriller
3758,3827,Best in Show (2000),Comedy
3759,3828,"Lords of Flatbush, The (1974)",Comedy
3760,3829,Trading Places (1983),Comedy
3761,3830,Alien Nation (1988),Crime|Drama|Sci-Fi
3762,3831,Jaws (1975),Action|Horror
3763,3832,"Callejón de los milagros, El (1995)",Drama
3764,3833,First Knight (1995),Action|Adventure|Drama|Romance
3765,3834,City Slickers II: The Legend of Curly's Gold (1994),Comedy|Western
3766,3835,Drowning Mona (2000),Comedy
3767,3836,Shower (Xizhao) (1999),Comedy
3768,3837,Psycho Beach Party (2000),Comedy|Horror|Thriller
3769,3838,Pork Chop Hill (1959),War
3770,3839,"Good Mother, The (1988)",Drama
3771,3840,Never Been Kissed (1999),Comedy|Romance
3772,3841,Beyond Rangoon (1995),Drama|War
3773,3842,"Amityville Curse, The (1990)",Horror
3774,3843,Alice in Wonderland (1951),Animation|Children's|Musical
3775,3844,Saturn 3 (1979),Adventure|Sci-Fi|Thriller
3776,3845,Hellhounds on My Trail (1999),Documentary
3777,3846,They Bite (1996),Drama
3778,3847,X-Men (2000),Action|Sci-Fi
3779,3848,Bringing Up Baby (1938),Comedy
3780,3849,October Sky (1999),Drama
3781,3851,Random Hearts (1999),Drama|Romance
3782,3852,"Color of Paradise, The (Rang-e Khoda) (1999)",Drama
3783,3853,Bikini Beach (1964),Comedy
3784,3854,Bonnie and Clyde (1967),Crime|Drama
3785,3855,Daens (1992),Drama
3786,3856,Night Tide (1961),Drama
3787,3857,"Living Dead Girl, The (La Morte Vivante) (1982)",Horror
3788,3858,Entrapment (1999),Crime|Thriller
3789,3859,Amityville: Dollhouse (1996),Horror
3790,3860,At First Sight (1999),Drama
3791,3861,Tigrero: A Film That Was Never Made (1994),Documentary|Drama
3792,3862,Children of the Revolution (1996),Comedy
3793,3863,Beefcake (1999),Drama
3794,3864,Fair Game (1995),Action
3795,3865,My Favorite Season (1993),Drama
3796,3866,1-900 (1994),Romance
3797,3867,"Fear, The (1995)",Horror
3798,3868,"End of Violence, The (1997)",Drama|Thriller
3799,3869,Mrs. Doubtfire (1993),Comedy
3800,3870,Soylent Green (1973),Sci-Fi|Thriller
3801,3871,"Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998)",Drama|Sci-Fi
3802,3872,Doctor Zhivago (1965),Drama|Romance|War
3803,3873,Bowfinger (1999),Comedy
3804,3874,Smoking/No Smoking (1993),Comedy
3805,3875,True Crime (1995),Mystery|Thriller
3806,3876,Yojimbo (1961),Comedy|Drama|Western
3807,3877,"20,000 Leagues Under the Sea (1954)",Adventure|Children's|Fantasy|Sci-Fi
3808,3878,Fletch Lives (1989),Comedy
3809,3879,Alice and Martin (Alice et Martin) (1998),Drama
3810,3880,"Odd Couple II, The (1998)",Comedy
3811,3881,"Barefoot Executive, The (1971)",Children's|Comedy
3812,3882,54 (1998),Drama
3813,3883,Nadine (1987),Comedy
3814,3884,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
3815,3885,Moonlight Murder (1936),Mystery
3816,3886,Mr. Wrong (1996),Comedy
3817,3887,Wanted: Dead or Alive (1987),Action
3818,3888,Unforgiven (1992),Western
3819,3889,"Distinguished Gentleman, The (1992)",Comedy
3820,3890,Mrs. Parker and the Vicious Circle (1994),Drama
3821,3891,Time of the Gypsies (Dom za vesanje) (1989),Drama
3822,3892,"Murder, My Sweet (1944)",Film-Noir|Thriller
3823,3893,"Loves of Carmen, The (1948)",Drama
3824,3894,Dracula: Dead and Loving It (1995),Comedy|Horror
3825,3895,Gordy (1995),Comedy
3826,3896,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Drama
3827,3897,Last Action Hero (1993),Action|Comedy
3828,3898,"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) (1993)",Documentary
3829,3899,"Spanish Prisoner, The (1997)",Drama|Thriller
3830,3900,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children's|Fantasy
3831,3901,Enchanted April (1991),Drama
3832,3902,Ladybird Ladybird (1994),Drama
3833,3903,"Tomb of Ligeia, The (1965)",Horror
3834,3904,Broadway Damage (1997),Comedy
3835,3905,William Shakespeare's Romeo and Juliet (1996),Drama|Romance
3836,3906,Lucas (1986),Drama
3837,3907,"League of Their Own, A (1992)",Comedy|Drama
3838,3908,Somewhere in Time (1980),Drama|Romance
3839,3909,Plunkett & MaCleane (1999),Action|Drama
3840,3910,Doctor Dolittle (1998),Comedy
3841,3911,"General's Daughter, The (1999)",Drama|Thriller
3842,3912,Bay of Blood (Reazione a catena) (1971),Horror
3843,3913,Metro (1997),Action
3844,3914,"Legend of 1900, The (Leggenda del pianista sull'oceano) (1998)",Drama
3845,3915,Pie in the Sky (1995),Comedy|Romance
3846,3916,Up in Smoke (1978),Comedy
3847,3917,Phantasm II (1988),Horror
3848,3918,Some Folks Call It a Sling Blade (1993),Drama|Thriller
3849,3919,Living Out Loud (1998),Comedy|Romance
3850,3920,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
3851,3921,Best Men (1997),Action|Comedy|Crime|Drama
3852,3922,On Her Majesty's Secret Service (1969),Action
3853,3923,Robocop (1987),Action|Crime|Sci-Fi
3854,3924,Boys (1996),Drama
3855,3925,Barefoot in the Park (1967),Comedy
3856,3926,Eddie (1996),Comedy
3857,3927,Caddyshack (1980),Comedy
3858,3928,Wes Craven's New Nightmare (1994),Horror
3859,3929,"Haunting, The (1963)",Horror|Thriller
3860,3930,Miss Julie (1999),Drama
3861,3931,Prom Night IV: Deliver Us From Evil (1992),Horror
3862,3932,Titanic (1997),Drama|Romance
3863,3933,"French Connection, The (1971)",Action|Crime|Drama|Thriller
3864,3934,Kidnapped (1960),Children's|Drama
